,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,year,month,pct_change,Trend,21 moving average,34 moving average,average,std 20,std14,upperband,lowerband
274,BAJFINANCE,EQ,2018-06-19,2243.15,2235.0,2281.0,2227.05,2269.45,2270.6,2268.85,1151582,2612771041.0,64250,395469,34.34,2018,6,1.223725564,Positive,2160.9547619047626,2071.5176470588217,2189.35,76.38845311452073,76.38845311452073,2342.126906229041,2036.5730937709584
275,BAJFINANCE,EQ,2018-06-20,2270.6,2274.95,2302.1,2261.15,2268.7,2267.8,2284.95,1127273,2575766142.0,46257,444405,39.42,2018,6,-0.12331542300000001,No change,2166.5976190476194,2083.091176470586,2200.628571428572,75.4059570037201,75.4059570037201,2351.440485436012,2049.816657421132
276,BAJFINANCE,EQ,2018-06-21,2267.8,2277.0,2288.0,2250.1,2257.2,2257.45,2267.69,717023,1625983125.0,43732,252604,35.23,2018,6,-0.45638945200000003,No change,2175.12380952381,2094.8573529411747,2213.4892857142854,67.73624236860412,67.73624236860412,2348.9617704514935,2078.0168009770773
277,BAJFINANCE,EQ,2018-06-22,2257.45,2267.0,2342.0,2250.55,2342.0,2336.05,2305.72,1714224,3952516033.0,61570,476196,27.78,2018,6,3.4818046910000002,Among top gainers,2186.6142857142863,2107.8161764705865,2233.003571428572,59.90005285820743,59.90005285820743,2352.8036771449865,2113.203465712157
278,BAJFINANCE,EQ,2018-06-25,2336.05,2342.0,2399.0,2334.0,2385.05,2390.6,2379.12,2393535,5694509403.0,98474,867655,36.25,2018,6,2.335138375,Positive,2199.6904761904766,2123.174999999999,2253.717857142857,60.7282712237275,60.7282712237275,2375.174399590312,2132.2613146954022
279,BAJFINANCE,EQ,2018-06-26,2390.6,2385.0,2419.15,2344.55,2367.0,2367.35,2376.65,2337942,5556479985.0,120935,921045,39.4,2018,6,-0.97255919,Slight negative,2212.661904761905,2138.4176470588222,2268.4821428571427,61.48286692910946,61.48286692910946,2391.4478767153614,2145.516408998924
280,BAJFINANCE,EQ,2018-06-27,2367.35,2379.8,2379.8,2322.55,2336.0,2335.5,2339.39,1069126,2501097610.0,48300,523302,48.95,2018,6,-1.345386191,Negative,2224.966666666667,2153.0676470588223,2280.342857142857,56.7426134031784,56.7426134031784,2393.828083949214,2166.8576303365003
281,BAJFINANCE,EQ,2018-06-28,2335.5,2337.0,2348.0,2253.8,2290.0,2274.7,2295.23,1713003,3931739916.0,56405,601254,35.1,2018,6,-2.6032969390000003,Negative,2232.397619047619,2165.220588235293,2286.6178571428572,50.07385548113531,50.07385548113531,2386.765568105128,2186.4701461805867
282,BAJFINANCE,EQ,2018-06-29,2274.7,2282.1,2320.0,2270.6,2299.0,2296.35,2298.76,1378421,3168656346.0,59912,507894,36.85,2018,6,0.95177386,Slight positive,2241.2761904761905,2177.9220588235285,2289.907142857143,49.00576048219153,49.00576048219153,2387.918663821526,2191.8956218927597
283,BAJFINANCE,EQ,2018-07-02,2296.35,2300.0,2314.7,2281.1,2302.9,2299.55,2298.32,840376,1931453787.0,37151,288240,34.3,2018,7,0.13935158,No change,2251.854761904762,2189.616176470587,2292.6428571428573,48.347551274951606,48.347551274951606,2389.3379596927607,2195.947754592954
284,BAJFINANCE,EQ,2018-07-03,2299.55,2305.0,2334.0,2285.75,2326.9,2321.1,2313.4,810667,1875395909.0,36557,228631,28.2,2018,7,0.937139875,Slight positive,2264.152380952381,2201.4147058823523,2299.075,45.42468724753985,45.42468724753985,2389.9243744950795,2208.22562550492
285,BAJFINANCE,EQ,2018-07-04,2321.1,2333.0,2345.0,2306.55,2326.3,2331.4,2329.71,916379,2134896393.0,33159,254318,27.75,2018,7,0.443755116,No change,2275.1428571428573,2209.2058823529405,2305.371428571428,43.143475816081796,43.143475816081796,2391.6583802035916,2219.0844769392647
286,BAJFINANCE,EQ,2018-07-05,2331.4,2339.0,2349.0,2322.4,2329.0,2330.15,2335.77,688785,1608840632.0,26219,269751,39.16,2018,7,-0.053615853,No change,2283.2142857142862,2214.5147058823522,2308.6964285714284,43.13028324061767,43.13028324061767,2394.956995052664,2222.435862090193
287,BAJFINANCE,EQ,2018-07-06,2330.15,2338.8,2355.0,2324.0,2345.7,2345.7,2343.93,690617,1618754749.0,26206,179892,26.05,2018,7,0.667339013,Slight positive,2291.607142857143,2221.5808823529405,2316.0214285714283,39.71497350971585,39.71497350971585,2395.45137559086,2236.5914815519964
288,BAJFINANCE,EQ,2018-07-09,2345.7,2359.0,2363.2,2337.0,2344.45,2348.05,2350.69,551695,1296866603.0,26391,202430,36.69,2018,7,0.10018331400000001,No change,2299.2833333333338,2227.426470588234,2321.5535714285716,38.26917550659206,38.26917550659206,2398.0919224417557,2245.0152204153874
289,BAJFINANCE,EQ,2018-07-10,2348.05,2360.0,2382.0,2350.0,2367.0,2366.35,2370.44,784134,1858743300.0,45628,308333,39.32,2018,7,0.779370116,Slight positive,2304.8095238095243,2235.8955882352934,2328.592857142857,36.65057380775718,36.65057380775718,2401.8940047583715,2255.291709527343
290,BAJFINANCE,EQ,2018-07-11,2366.35,2365.9,2382.0,2345.0,2354.3,2355.6,2364.85,594805,1406621874.0,54305,255550,42.96,2018,7,-0.45428613700000003,No change,2309.302380952381,2243.5676470588232,2335.6035714285713,30.937178680732426,30.937178680732426,2397.477928790036,2273.7292140671066
291,BAJFINANCE,EQ,2018-07-12,2355.6,2375.0,2429.0,2360.35,2417.2,2415.0,2406.92,1396150,3360424151.0,69112,396651,28.41,2018,7,2.521650535,Positive,2318.0619047619048,2252.361764705882,2341.242857142857,37.520034941032606,37.520034941032606,2416.282927024922,2266.2027872607914
292,BAJFINANCE,EQ,2018-07-13,2415.0,2433.85,2475.0,2422.2,2474.0,2468.6,2450.71,1390485,3407674158.0,54821,388552,27.94,2018,7,2.219461698,Positive,2328.7928571428574,2263.3514705882353,2346.8142857142852,49.34176896741189,49.34176896741189,2445.497823649109,2248.1307477794617
293,BAJFINANCE,EQ,2018-07-16,2468.6,2475.0,2499.4,2460.0,2471.0,2472.3,2481.26,1172644,2909633439.0,50502,473561,40.38,2018,7,0.149882525,No change,2337.778571428572,2274.975,2354.3107142857143,59.60648576793199,59.60648576793199,2473.5236858215785,2235.09774274985
294,BAJFINANCE,EQ,2018-07-17,2472.3,2475.0,2492.25,2435.6,2475.0,2469.15,2461.04,944686,2324909337.0,43638,359847,38.09,2018,7,-0.127411722,No change,2348.5404761904765,2285.2838235294116,2363.8571428571427,66.6486016274864,66.6486016274864,2497.1543461121155,2230.55993960217
295,BAJFINANCE,EQ,2018-07-18,2469.15,2478.2,2523.05,2471.35,2495.0,2488.75,2496.47,1405478,3508737467.0,56900,479715,34.13,2018,7,0.7937954359999999,Slight positive,2358.9285714285716,2296.426470588235,2379.1464285714287,69.12810144462918,69.12810144462918,2517.402631460687,2240.8902256821702
296,BAJFINANCE,EQ,2018-07-19,2488.75,2503.9,2537.0,2357.5,2511.0,2520.2,2464.93,4889817,12053039307.0,169587,563753,11.53,2018,7,1.26368659,Positive,2370.947619047619,2309.4500000000003,2395.1357142857146,74.20589191973019,74.20589191973019,2543.547498125175,2246.723930446254
297,BAJFINANCE,EQ,2018-07-20,2520.2,2521.0,2745.0,2486.85,2721.95,2721.35,2656.7,7361274,19556662675.0,267359,1246778,16.94,2018,7,7.981509404,Bull run,2393.0380952380956,2328.8176470588237,2425.2642857142855,109.59912518700361,109.59912518700361,2644.462536088293,2206.066035340278
298,BAJFINANCE,EQ,2018-07-23,2721.35,2720.0,2797.0,2717.0,2751.65,2755.8,2767.3,3551888,9829125801.0,128093,713723,20.09,2018,7,1.265915814,Positive,2413.0261904761905,2348.0882352941176,2456.3142857142857,136.17347876396317,136.17347876396317,2728.661243242212,2183.9673281863593
299,BAJFINANCE,EQ,2018-07-24,2755.8,2749.0,2758.0,2687.25,2716.0,2713.35,2709.44,2778837,7529100200.0,87382,1413818,50.88,2018,7,-1.5403875459999998,Negative,2428.3952380952383,2364.344117647059,2483.5964285714285,147.0492270587288,147.0492270587288,2777.694882688886,2189.497974453971
300,BAJFINANCE,EQ,2018-07-25,2713.35,2727.0,2778.3,2692.0,2699.8,2705.05,2738.22,1884105,5159100379.0,85845,463879,24.62,2018,7,-0.305894927,No change,2444.476190476191,2380.09705882353,2510.375,151.0378884584862,151.0378884584862,2812.4507769169722,2208.2992230830278
301,BAJFINANCE,EQ,2018-07-26,2705.05,2695.0,2728.4,2654.8,2697.95,2681.65,2688.94,2185905,5877766748.0,68161,1360654,62.25,2018,7,-0.865048705,Slight negative,2460.9595238095244,2394.65,2534.371428571429,149.5422344694234,149.5422344694234,2833.455897510276,2235.2869596325822
302,BAJFINANCE,EQ,2018-07-27,2681.65,2685.0,2724.5,2667.05,2719.0,2713.7,2699.63,958703,2588146466.0,53334,283590,29.58,2018,7,1.195159696,Positive,2481.8642857142863,2408.279411764706,2560.4892857142854,146.39527784861005,146.39527784861005,2853.2798414115055,2267.6987300170654
303,BAJFINANCE,EQ,2018-07-30,2713.7,2715.55,2722.6,2666.0,2674.1,2678.0,2686.12,822162,2208425410.0,38160,300109,36.5,2018,7,-1.3155470390000001,Negative,2500.0380952380956,2420.5367647058824,2582.75,138.0612071621678,138.0612071621678,2858.8724143243358,2306.6275856756642
304,BAJFINANCE,EQ,2018-07-31,2678.0,2672.0,2708.9,2668.05,2704.0,2697.9,2694.64,711174,1916354715.0,50897,280343,39.42,2018,7,0.74309186,Slight positive,2519.007142857143,2434.267647058823,2607.2000000000003,124.37066961923354,124.37066961923354,2855.941339238467,2358.4586607615333
305,BAJFINANCE,EQ,2018-08-01,2697.9,2715.0,2771.65,2702.7,2715.0,2722.8,2740.14,1584541,4341862105.0,63007,406920,25.68,2018,8,0.9229400640000001,Slight positive,2538.135714285715,2448.372058823529,2629.1857142857148,114.60304135541145,114.60304135541145,2858.391796996538,2399.9796315748918
306,BAJFINANCE,EQ,2018-08-02,2722.8,2714.3,2726.25,2680.0,2682.2,2683.85,2698.79,781173,2108222306.0,46270,311982,39.94,2018,8,-1.4305127080000002,Negative,2554.919047619048,2460.1441176470585,2644.5607142857148,105.47733474828811,105.47733474828811,2855.515383782291,2433.6060447891387
307,BAJFINANCE,EQ,2018-08-03,2683.85,2700.0,2709.0,2660.25,2681.0,2681.3,2685.24,741852,1992051358.0,37652,235547,31.75,2018,8,-0.09501276199999999,No change,2571.640476190477,2473.0308823529413,2659.4892857142863,93.30967296416449,93.30967296416449,2846.1086316426154,2472.8699397859573
308,BAJFINANCE,EQ,2018-08-06,2681.3,2693.9,2707.95,2666.45,2694.8,2696.25,2684.06,622905,1671917046.0,37436,282331,45.32,2018,8,0.55756536,Slight positive,2588.333333333334,2485.5499999999997,2675.7107142857144,75.765557373149,75.765557373149,2827.2418290320124,2524.1795995394164
309,BAJFINANCE,EQ,2018-08-07,2696.25,2705.0,2754.5,2682.0,2752.8,2747.35,2720.98,1166483,3173977317.0,44224,366212,31.39,2018,8,1.895224849,Positive,2607.3476190476194,2499.654411764706,2694.182142857143,55.48847630585293,55.48847630585293,2805.1590954688486,2583.2051902454373
310,BAJFINANCE,EQ,2018-08-08,2747.35,2755.2,2819.65,2752.0,2809.95,2813.15,2792.42,2113934,5903001139.0,86177,484910,22.94,2018,8,2.395035216,Positive,2628.62380952381,2515.9985294117646,2715.1071428571436,36.98254191630613,36.98254191630613,2789.072226689756,2641.142059024531
311,BAJFINANCE,EQ,2018-08-09,2813.15,2824.0,2846.05,2800.0,2825.45,2830.15,2829.62,1147083,3245810295.0,41311,199239,17.37,2018,8,0.604304783,Slight positive,2651.2214285714294,2530.530882352941,2722.8785714285723,48.14286716989956,48.14286716989956,2819.1643057683714,2626.592837088773
312,BAJFINANCE,EQ,2018-08-10,2830.15,2816.0,2837.4,2791.25,2815.0,2808.45,2813.25,877508,2468649319.0,43329,297799,33.94,2018,8,-0.7667438120000001,Slight negative,2669.9571428571435,2542.8205882352936,2726.639285714286,52.74846763565757,52.74846763565757,2832.136220985601,2621.142350442971
313,BAJFINANCE,EQ,2018-08-13,2808.45,2807.95,2807.95,2754.2,2760.3,2760.4,2773.19,809365,2244526813.0,36853,397860,49.16,2018,8,-1.7109081519999998,Negative,2683.8523809523817,2554.3808823529403,2730.0000000000005,53.332245982485915,53.332245982485915,2836.6644919649725,2623.3355080350284
314,BAJFINANCE,EQ,2018-08-14,2760.4,2763.3,2837.5,2763.3,2830.2,2830.2,2818.04,1051658,2963619047.0,48387,252388,24.0,2018,8,2.528619041,Positive,2700.8952380952387,2568.93088235294,2738.9392857142857,59.01437627511421,59.01437627511421,2856.9680382645142,2620.910533164057
315,BAJFINANCE,EQ,2018-08-16,2830.2,2832.0,2908.0,2822.05,2856.2,2856.6,2872.05,2229727,6403885253.0,103069,651822,29.23,2018,8,0.932796269,Slight positive,2719.3452380952385,2586.0455882352935,2751.4357142857143,64.24160354763495,64.24160354763495,2879.918921380984,2622.9525071904445
316,BAJFINANCE,EQ,2018-08-17,2856.6,2866.0,2885.0,2841.5,2851.2,2851.2,2859.54,688133,1967747140.0,34708,186767,27.14,2018,8,-0.189035917,No change,2736.604761904762,2602.3647058823517,2761.2571428571428,68.40449225334125,68.40449225334125,2898.066127363825,2624.4481583504603
317,BAJFINANCE,EQ,2018-08-20,2851.2,2877.95,2877.95,2836.3,2840.85,2839.75,2854.02,665480,1899292162.0,37545,238282,35.81,2018,8,-0.401585297,No change,2751.821428571429,2618.2529411764694,2772.8107142857143,66.90398165271517,66.90398165271517,2906.6186775911447,2639.002750980284
318,BAJFINANCE,EQ,2018-08-21,2839.75,2840.85,2883.0,2824.8,2871.9,2871.8,2853.59,951549,2715331871.0,46240,296876,31.2,2018,8,1.1286204770000001,Positive,2758.985714285715,2634.449999999999,2785.2321428571427,68.05938189760117,68.05938189760117,2921.350906652345,2649.11337906194
319,BAJFINANCE,EQ,2018-08-23,2871.8,2889.0,2909.0,2871.3,2891.05,2893.85,2894.11,1675920,4850295485.0,49545,279617,16.68,2018,8,0.767811129,Slight positive,2765.5595238095243,2650.9926470588225,2797.45,71.26723003541561,71.26723003541561,2939.984460070831,2654.9155399291685
320,BAJFINANCE,EQ,2018-08-24,2893.85,2892.0,2943.4,2891.05,2920.5,2916.6,2925.6,1327710,3884349778.0,52356,284007,21.39,2018,8,0.7861499390000001,Slight positive,2775.2380952380954,2668.2411764705876,2814.075,69.86224288388499,69.86224288388499,2953.79948576777,2674.3505142322297
321,BAJFINANCE,EQ,2018-08-27,2916.6,2939.4,2959.0,2925.05,2958.0,2950.75,2941.26,976004,2870685847.0,51962,371017,38.01,2018,8,1.170883906,Positive,2786.9380952380952,2686.036764705882,2833.321428571428,67.54738141676103,67.54738141676103,2968.41619140495,2698.226665737906
322,BAJFINANCE,EQ,2018-08-28,2950.75,2982.0,2982.0,2925.8,2937.0,2932.6,2949.26,1233742,3638620531.0,85123,536642,43.5,2018,8,-0.615097856,Slight negative,2798.8880952380955,2703.2294117647057,2850.2035714285707,59.737887295827875,59.737887295827875,2969.6793460202266,2730.727796836915
323,BAJFINANCE,EQ,2018-08-29,2932.6,2930.0,2994.0,2930.0,2990.0,2985.5,2970.21,1402583,4165961335.0,67059,515888,36.78,2018,8,1.803860056,Positive,2811.8309523809526,2721.4397058823524,2867.2142857142853,62.05900550953693,62.05900550953693,2991.3322967333593,2743.0962746952114
324,BAJFINANCE,EQ,2018-08-30,2985.5,2993.9,2993.9,2920.95,2928.0,2926.75,2948.54,1452996,4284215480.0,88899,666392,45.86,2018,8,-1.967844582,Negative,2823.6761904761906,2738.2382352941167,2875.3285714285707,61.872656798768645,61.872656798768645,2999.073885026108,2751.5832578310333
325,BAJFINANCE,EQ,2018-08-31,2926.75,2935.0,2954.85,2841.1,2856.0,2856.6,2877.94,1357206,3905962686.0,103666,512949,37.79,2018,8,-2.396856582,Negative,2831.2333333333336,2751.226470588235,2877.2178571428562,60.78120789778722,60.78120789778722,2998.7802729384307,2755.655441347282
326,BAJFINANCE,EQ,2018-09-03,2856.6,2880.0,2880.0,2715.3,2720.1,2724.05,2794.49,2516840,7033272632.0,108879,1127671,44.81,2018,9,-4.640131625,Among top losers,2831.2928571428574,2758.739705882352,2871.1892857142852,71.38690942959809,71.38690942959809,3013.9631045734814,2728.415466855089
327,BAJFINANCE,EQ,2018-09-04,2724.05,2724.0,2777.65,2683.5,2748.0,2746.3,2726.23,2606992,7107269892.0,108019,608250,23.33,2018,9,0.8167985170000001,Slight positive,2834.266666666667,2766.7985294117643,2870.1821428571425,73.14792601070712,73.14792601070712,3016.4779948785567,2723.8862908357282
328,BAJFINANCE,EQ,2018-09-05,2746.3,2740.15,2764.8,2668.0,2704.45,2716.9,2712.53,1728455,4688483551.0,70749,435147,25.18,2018,9,-1.07053126,Negative,2835.961904761905,2774.0852941176463,2862.089285714286,83.45333605942973,83.45333605942973,3028.9959578331454,2695.182613595426
329,BAJFINANCE,EQ,2018-09-06,2716.9,2729.0,2731.5,2671.4,2672.2,2684.1,2695.89,1147879,3094561116.0,46641,360465,31.4,2018,9,-1.207258272,Negative,2835.3833333333337,2779.8308823529405,2849.7678571428573,96.10194028125436,96.10194028125436,3041.971737705366,2657.5639765803485
330,BAJFINANCE,EQ,2018-09-07,2684.1,2698.4,2751.4,2672.6,2745.0,2744.2,2716.32,1264436,3434609995.0,56453,227156,17.97,2018,9,2.239111807,Positive,2835.2333333333336,2786.4191176470586,2842.125,100.14885603631343,100.14885603631343,3042.422712072627,2641.827287927373
331,BAJFINANCE,EQ,2018-09-10,2744.2,2732.0,2738.0,2596.0,2607.6,2615.65,2655.39,1570179,4169441415.0,77016,516987,32.93,2018,9,-4.684425333,Among top losers,2825.8285714285716,2783.310294117646,2826.1178571428572,117.04220081652454,117.04220081652454,3060.2022587759066,2592.033455509808
332,BAJFINANCE,EQ,2018-09-11,2615.65,2621.0,2668.8,2562.25,2600.0,2600.75,2619.05,3357660,8793882087.0,135043,728912,21.71,2018,9,-0.56964808,Slight negative,2814.904761904762,2778.749999999999,2806.7571428571428,130.54368242843353,130.54368242843353,3067.84450771401,2545.6697780002755
333,BAJFINANCE,EQ,2018-09-12,2600.75,2617.95,2636.95,2516.1,2588.9,2594.0,2577.54,2682340,6913828280.0,126357,586940,21.88,2018,9,-0.25954051699999997,No change,2804.692857142857,2775.2397058823517,2785.339285714286,139.44940656652494,139.44940656652494,3064.2380988473356,2506.440472581236
334,BAJFINANCE,EQ,2018-09-14,2594.0,2630.5,2683.5,2626.25,2678.0,2672.2,2651.42,1795131,4759643967.0,76712,424000,23.62,2018,9,3.01464919,Among top gainers,2800.4928571428572,2774.2735294117633,2767.8821428571428,137.03014211807147,137.03014211807147,3041.942427093286,2493.8218586209996
335,BAJFINANCE,EQ,2018-09-17,2672.2,2660.0,2660.0,2588.25,2596.0,2604.6,2613.75,1455320,3803840999.0,58481,264129,18.15,2018,9,-2.529750767,Negative,2789.75,2772.0073529411757,2743.157142857143,132.65519917488987,132.65519917488987,3008.4675412069228,2477.846744507363
336,BAJFINANCE,EQ,2018-09-18,2604.6,2610.0,2627.45,2559.0,2563.4,2570.4,2597.61,1449290,3764692760.0,59710,200650,13.84,2018,9,-1.313061507,Negative,2776.1214285714286,2767.7926470588227,2717.285714285714,128.10813555587424,128.10813555587424,2973.5019853974627,2461.0694431739657
337,BAJFINANCE,EQ,2018-09-19,2570.4,2585.0,2597.7,2486.5,2499.0,2499.55,2534.22,1894557,4801231359.0,80228,490995,25.92,2018,9,-2.75638033,Negative,2759.376190476191,2762.544117647058,2682.5750000000003,115.0097968234992,115.0097968234992,2912.594593646999,2452.5554063530017
338,BAJFINANCE,EQ,2018-09-21,2499.55,2530.0,2557.0,2124.65,2392.9,2379.4,2393.26,5750880,13763335233.0,175965,1712779,29.78,2018,9,-4.806865236,Among top losers,2737.4547619047626,2753.176470588234,2643.4785714285717,118.59709218494059,118.59709218494059,2880.6727557984527,2406.2843870586908
339,BAJFINANCE,EQ,2018-09-24,2379.4,2422.15,2422.45,2168.6,2235.0,2260.8,2241.78,7798172,17481775893.0,285804,2876991,36.89,2018,9,-4.984449861,Among top losers,2708.3595238095245,2739.5882352941167,2600.9214285714293,141.01694212764323,141.01694212764323,2882.9553128267157,2318.887544316143
340,BAJFINANCE,EQ,2018-09-25,2260.8,2235.0,2330.35,2180.6,2297.75,2299.2,2269.68,5537396,12568134634.0,195380,1420566,25.65,2018,9,1.6985138,Positive,2680.0428571428574,2728.2749999999987,2570.5750000000003,157.2596111163311,157.2596111163311,2885.0942222326626,2256.055777767338
341,BAJFINANCE,EQ,2018-09-26,2299.2,2329.0,2353.95,2295.1,2299.05,2315.55,2329.47,2728756,6356543237.0,121960,1082430,39.67,2018,9,0.71111691,Slight positive,2651.4214285714293,2717.5176470588226,2539.807142857143,162.29195659619853,162.29195659619853,2864.39105604954,2215.2232296647458
342,BAJFINANCE,EQ,2018-09-27,2315.55,2323.4,2323.4,2192.15,2209.35,2204.2,2246.48,2796294,6281818985.0,104324,1012275,36.2,2018,9,-4.808792727,Among top losers,2615.871428571429,2703.045588235293,2503.1857142857143,176.4821405527035,176.4821405527035,2856.149995391121,2150.2214331803075
343,BAJFINANCE,EQ,2018-09-28,2204.2,2232.0,2248.0,2117.0,2178.55,2168.0,2188.27,3831096,8383461388.0,136482,793224,20.7,2018,9,-1.642319209,Negative,2579.4619047619053,2686.00588235294,2466.3214285714284,189.2274015714764,189.2274015714764,2844.776231714381,2087.866625428476
344,BAJFINANCE,EQ,2018-10-01,2168.0,2168.0,2233.35,2052.2,2218.0,2208.5,2130.49,4821772,10272717489.0,156061,1248652,25.9,2018,10,1.868081181,Positive,2542.4619047619053,2668.222058823528,2428.057142857143,182.76684059745725,182.76684059745725,2793.5908240520575,2062.5234616622283
345,BAJFINANCE,EQ,2018-10-03,2208.5,2200.0,2329.95,2166.05,2222.05,2232.2,2257.64,5567701,12569886813.0,171390,2307249,41.44,2018,10,1.0731265559999998,Positive,2509.3880952380955,2650.635294117646,2400.667857142857,181.2170082516227,181.2170082516227,2763.1018736461024,2038.2338406396116
346,BAJFINANCE,EQ,2018-10-04,2232.2,2169.0,2212.0,2118.55,2167.1,2179.15,2164.77,4002718,8664965903.0,125340,1016254,25.39,2018,10,-2.37657916,Negative,2477.128571428572,2632.126470588234,2370.5535714285716,180.43877447050002,180.43877447050002,2731.4311203695715,2009.6760224875716
347,BAJFINANCE,EQ,2018-10-05,2179.15,2160.0,2214.6,1963.25,1965.0,2023.3,2112.81,3470441,7332376311.0,126458,727272,20.96,2018,10,-7.151871142,Bear drop,2443.7595238095246,2610.4470588235286,2329.789285714286,190.27278512963284,190.27278512963284,2710.334855973552,1949.2437154550203
348,BAJFINANCE,EQ,2018-10-08,2023.3,1992.0,2090.0,1912.2,1962.0,1974.85,2005.81,5966669,11967997564.0,241495,1324407,22.2,2018,10,-2.394602876,Negative,2407.02380952381,2585.2897058823523,2279.9785714285713,184.94278191488308,184.94278191488308,2649.8641352583372,1910.0930075988051
349,BAJFINANCE,EQ,2018-10-09,1974.85,1975.0,2115.85,1947.65,2061.0,2060.85,2031.07,4859016,9869025594.0,172851,1199729,24.69,2018,10,4.354761121,Among top gainers,2375.7833333333338,2561.8852941176465,2241.139285714286,167.8298636882091,167.8298636882091,2576.799013090704,1905.4795583378677
350,BAJFINANCE,EQ,2018-10-10,2060.85,2100.0,2305.7,2100.0,2256.95,2270.95,2241.29,7235957,16217900485.0,271746,1568245,21.67,2018,10,10.19482252,Bull run,2356.109523809524,2544.819117647058,2219.75,139.29499963414108,139.29499963414108,2498.339999268282,1941.160000731718
351,BAJFINANCE,EQ,2018-10-11,2270.95,2100.0,2230.0,2060.0,2173.0,2162.1,2167.12,5467086,11847805404.0,205598,822894,15.05,2018,10,-4.793148242,Among top losers,2328.3904761904764,2524.8882352941173,2195.6464285714287,114.06543072404612,114.06543072404612,2423.777290019521,1967.5155671233365
352,BAJFINANCE,EQ,2018-10-12,2162.1,2227.25,2320.0,2227.25,2286.0,2287.35,2285.25,3665577,8376744417.0,145259,535486,14.61,2018,10,5.792979047999999,Among top gainers,2312.7571428571428,2507.6985294117644,2189.0714285714284,104.94721514662214,104.94721514662214,2398.9658588646726,1979.176998278184
353,BAJFINANCE,EQ,2018-10-15,2287.35,2319.75,2319.75,2261.1,2314.25,2306.2,2295.61,2435413,5590760853.0,98728,289911,11.9,2018,10,0.824097755,Slight positive,2298.730952380952,2490.4147058823523,2192.3142857142857,107.99138930874807,107.99138930874807,2408.2970643317817,1976.3315070967897
354,BAJFINANCE,EQ,2018-10-16,2306.2,2325.0,2362.0,2285.25,2307.6,2308.85,2323.66,2528484,5875348086.0,96034,442720,17.51,2018,10,0.11490764,No change,2285.152380952381,2472.5397058823523,2193.0035714285714,108.7541996789118,108.7541996789118,2410.511970786395,1975.4951720707477
355,BAJFINANCE,EQ,2018-10-17,2308.85,2340.0,2369.25,2132.85,2148.0,2150.5,2230.83,3811985,8503887800.0,141863,677510,17.77,2018,10,-6.858392706,Among top losers,2260.309523809524,2449.00294117647,2181.214285714286,103.25483491858562,103.25483491858562,2387.723955551457,1974.7046158771145
356,BAJFINANCE,EQ,2018-10-19,2150.5,2150.0,2198.0,2053.95,2173.9,2140.5,2119.86,4286790,9087411873.0,154327,461727,10.77,2018,10,-0.46500813799999996,No change,2238.209523809524,2425.7058823529405,2176.664285714286,103.56706008217272,103.56706008217272,2383.7984058786315,1969.5301655499406
357,BAJFINANCE,EQ,2018-10-22,2140.5,2188.0,2218.95,2091.0,2120.0,2115.35,2158.04,3681946,7945799985.0,130334,696457,18.92,2018,10,-1.174959122,Negative,2216.540476190476,2400.1132352941167,2172.9035714285715,104.85379466425115,104.85379466425115,2382.611160757074,1963.1959821000692
358,BAJFINANCE,EQ,2018-10-23,2115.35,2095.0,2155.35,1997.55,2135.0,2083.35,2085.21,9064775,18901975524.0,330448,1495387,16.5,2018,10,-1.5127520269999999,Negative,2196.721428571428,2375.307352941176,2163.964285714286,106.90042892007101,106.90042892007101,2377.7651435544276,1950.1634278741437
359,BAJFINANCE,EQ,2018-10-24,2083.35,2175.0,2339.0,2160.0,2332.7,2311.8,2230.71,10357295,23104160191.0,420208,2273036,21.95,2018,10,10.96551228,Bull run,2193.502380952381,2359.283823529411,2169.65,112.76484210685113,112.76484210685113,2395.1796842137023,1944.1203157862979
360,BAJFINANCE,EQ,2018-10-25,2311.8,2285.0,2348.0,2256.8,2334.3,2335.0,2304.82,5201159,11987733035.0,192063,796404,15.31,2018,10,1.00354702,Positive,2197.0357142857138,2347.8411764705875,2180.782142857143,121.1554160939557,121.1554160939557,2423.092975045054,1938.4713106692316
361,BAJFINANCE,EQ,2018-10-26,2335.0,2329.95,2376.8,2278.5,2323.0,2338.9,2335.67,3795831,8865790371.0,157950,719346,18.95,2018,10,0.167023555,No change,2198.92619047619,2335.858823529411,2203.325,118.94030783095148,118.94030783095148,2441.205615661903,1965.4443843380968
362,BAJFINANCE,EQ,2018-10-29,2338.9,2338.9,2392.0,2315.0,2382.05,2380.45,2357.75,2201145,5189738800.0,90062,305447,13.88,2018,10,1.776476121,Positive,2202.0166666666664,2325.9632352941167,2232.296428571429,107.8923920185891,107.8923920185891,2448.081212608607,2016.5116445342505
363,BAJFINANCE,EQ,2018-10-30,2380.45,2395.0,2423.9,2350.35,2356.35,2356.35,2387.54,2202230,5257910982.0,101049,349374,15.86,2018,10,-1.0124136190000002,Negative,2209.2619047619046,2316.323529411764,2253.4035714285715,100.41768053079706,100.41768053079706,2454.2389324901656,2052.5682103669774
