,Unnamed: 0,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,year,month,pct_change,Trend,21 moving average,34 moving average,average,std 20,std14,upperband,lowerband,open-close,low-high,5_day_rolling,5_day_rolling_std,Action
420,420,BAJFINANCE,EQ,2019-01-22,2594.2,2585.0,2635.0,2575.0,2620.5,2621.9,2615.71,1474713,3857419057.0,67966,315411,21.39,2019,1,1.067766556,Positive,2575.721428571429,2546.495588235292,2558.560714285715,34.04076842308144,34.04076842308144,2626.642251131878,2490.479177439552,1.4274661508704096,2.3300970873786406,0.14421450199999936,1.4720104311479385,1.0
421,421,BAJFINANCE,EQ,2019-01-23,2621.9,2619.0,2653.0,2611.0,2633.05,2634.35,2641.25,992504,2621446958.0,41955,190244,19.17,2019,1,0.474846485,No change,2579.028571428572,2550.620588235292,2562.0000000000005,39.10394923984709,39.10394923984709,2640.2078984796944,2483.7921015203065,0.5861015654830053,1.6085790884718498,0.5029884223999994,1.2239197672195627,1.0
422,422,BAJFINANCE,EQ,2019-01-24,2634.35,2639.0,2653.5,2603.1,2637.0,2635.65,2626.48,753856,1979986667.0,37730,150782,20.0,2019,1,0.049348037,No change,2582.278571428572,2556.598529411763,2566.2571428571428,43.722674354915064,43.722674354915064,2653.702491566973,2478.811794147313,-0.1269420234937442,1.9361530482885827,0.7770757857999995,0.7897516906338008,-1.0
423,423,BAJFINANCE,EQ,2019-01-25,2635.65,2649.0,2661.0,2585.0,2605.0,2599.55,2628.68,916927,2410312055.0,43173,257746,28.11,2019,1,-1.369681103,Negative,2582.8690476190477,2559.927941176469,2569.5392857142865,44.41858229722554,44.41858229722554,2658.3764503087373,2480.7021211198353,-1.8667421668554105,2.9400386847195357,0.4479323409999994,1.2560531725477522,-1.0
424,424,BAJFINANCE,EQ,2019-01-28,2599.55,2610.0,2610.0,2355.0,2458.0,2458.5,2466.23,2364047,5830278043.0,119075,468550,19.82,2019,1,-5.425939105,Among top losers,2574.47380952381,2561.779411764704,2563.928571428572,52.97501847490264,52.97501847490264,2669.878608378377,2457.978534478767,-5.804597701149426,10.828025477707007,-1.0407318260000007,2.610999217637844,1.0
425,425,BAJFINANCE,EQ,2019-01-29,2458.5,2468.0,2570.1,2371.65,2567.95,2515.55,2472.14,6118833,15126581643.0,240657,822706,13.45,2019,1,2.320520643,Positive,2568.3023809523816,2564.3911764705867,2563.300000000001,53.530059851367604,53.530059851367604,2670.360119702736,2456.239880297265,1.9266612641815308,8.367592182657635,-0.7901810086000007,2.9072169609002643,1.0
426,426,BAJFINANCE,EQ,2019-01-30,2515.55,2580.0,2623.7,2546.0,2575.0,2595.5,2592.52,3879707,10058218818.0,182783,1020304,26.3,2019,1,3.178231401,Among top gainers,2565.380952380953,2567.3779411764685,2569.0750000000007,52.223030396989095,52.223030396989095,2673.521060793979,2464.6289392060226,0.6007751937984496,3.051846032992923,-0.24950402540000072,3.4093249450322562,-1.0
427,427,BAJFINANCE,EQ,2019-01-31,2595.5,2608.0,2608.0,2526.0,2581.1,2574.85,2567.54,2083418,5349249189.0,109891,542639,26.05,2019,1,-0.795607783,Slight negative,2563.5142857142864,2569.899999999998,2573.4071428571438,49.77914630236339,49.77914630236339,2672.9654354618706,2473.848850252417,-1.2710889570552182,3.246239113222486,-0.41849518940000074,3.4117485624892745,1.0
428,428,BAJFINANCE,EQ,2019-02-01,2574.85,2575.0,2687.9,2575.0,2629.0,2628.4,2630.85,2117768,5571520248.0,92973,461799,21.81,2019,2,2.0797328,Positive,2565.52380952381,2574.0779411764684,2579.3785714285723,51.08074947601755,51.08074947601755,2681.540070380607,2477.217072476537,2.0737864077669936,4.38446601941748,0.2713875911999993,3.5184090937716115,-1.0
429,429,BAJFINANCE,EQ,2019-02-04,2628.4,2610.0,2623.55,2572.2,2594.3,2594.45,2593.98,942113,2443825392.0,47164,227244,24.12,2019,2,-1.291660326,Negative,2566.4000000000005,2577.6088235294096,2578.6821428571434,50.78189640753832,50.78189640753832,2680.2459356722197,2477.1183500420666,-0.5957854406130338,1.996345540782224,1.0982433469999993,2.0051150408562086,1.0
430,430,BAJFINANCE,EQ,2019-02-05,2594.45,2600.0,2642.1,2593.95,2600.0,2603.6,2621.69,1010817,2650050195.0,44464,277797,27.48,2019,2,0.352675904,No change,2568.780952380953,2579.70882352941,2581.092857142858,51.13025920716718,51.13025920716718,2683.3533755571925,2478.832338728524,0.13846153846153497,1.8562424102237935,0.7046743991999993,1.8953477087762598,1.0
431,431,BAJFINANCE,EQ,2019-02-06,2603.6,2619.0,2720.0,2612.1,2718.0,2711.25,2674.16,1798461,4809371809.0,121591,579895,32.24,2019,2,4.134659702,Among top gainers,2577.076190476191,2583.072058823528,2593.6178571428572,59.92827317571288,59.92827317571288,2713.4744034942833,2473.7613107914317,3.52233676975945,4.130776003981475,0.8959600593999995,2.2266979850180135,-1.0
432,432,BAJFINANCE,EQ,2019-02-07,2711.25,2725.0,2731.0,2684.1,2692.0,2696.6,2707.52,1760580,4766798532.0,66102,397838,22.6,2019,2,-0.540341171,Slight negative,2585.278571428572,2586.166176470587,2604.596428571429,63.871136686668024,63.871136686668024,2732.338701944765,2476.854155198093,-1.0422018348623887,1.7473268507134643,0.9470133817999994,2.1806686426586857,1.0
433,433,BAJFINANCE,EQ,2019-02-08,2696.6,2670.0,2737.45,2670.0,2700.05,2707.15,2712.09,1510785,4097377587.0,87521,304472,20.15,2019,2,0.391233405,No change,2594.4452380952384,2589.5749999999985,2612.6642857142865,69.35509084683197,69.35509084683197,2751.3744674079503,2473.9541040206227,1.3913857677902657,2.5262172284644127,0.6093135027999994,2.090268821058723,-1.0
434,434,BAJFINANCE,EQ,2019-02-11,2707.15,2724.7,2724.7,2635.0,2668.25,2657.2,2665.29,1194702,3184222842.0,56949,205481,17.2,2019,2,-1.845113865,Negative,2601.2547619047627,2592.2897058823514,2615.185714285715,70.3512053053164,70.3512053053164,2755.8881248963485,2474.483303675082,-2.477336954527104,3.4041745730550215,0.49862279499999945,2.226327975569731,-1.0
435,435,BAJFINANCE,EQ,2019-02-12,2657.2,2668.0,2677.15,2616.3,2616.95,2621.8,2633.31,1200370,3160945323.0,59198,396275,33.01,2019,2,-1.3322294140000002,Negative,2604.9214285714293,2593.889705882352,2614.2892857142865,70.1679446278384,70.1679446278384,2754.6251749699627,2473.9533964586103,-1.7316341829085389,2.3258036157932924,0.16164173139999943,2.376398701254713,-1.0
436,436,BAJFINANCE,EQ,2019-02-13,2621.8,2629.9,2649.0,2572.05,2580.6,2590.55,2603.78,1207192,3143262363.0,57068,314422,26.05,2019,2,-1.191929209,Negative,2604.271428571429,2593.989705882352,2611.067857142858,70.1471053384338,70.1471053384338,2751.362067819726,2470.77364646599,-1.4962546104414582,2.9917769872280795,-0.9036760508000008,0.8605021440890646,1.0
437,437,BAJFINANCE,EQ,2019-02-14,2590.55,2579.95,2622.0,2556.9,2614.0,2609.2,2595.13,1214126,3150818943.0,55987,318238,26.21,2019,2,0.71992434,Slight positive,2606.145238095239,2593.236764705881,2611.7571428571428,70.07259383376712,70.07259383376712,2751.902330524677,2471.611955189609,1.1337429019942247,2.5460518596738204,-0.6516229486000007,1.1344897446000695,-1.0
438,438,BAJFINANCE,EQ,2019-02-15,2609.2,2610.0,2610.0,2506.0,2559.95,2561.1,2554.26,1640696,4190770275.0,123830,597509,36.42,2019,2,-1.843476928,Negative,2607.3452380952385,2590.764705882352,2619.0857142857144,56.94712266847614,56.94712266847614,2732.979959622667,2505.191468948762,-1.8735632183908082,4.150039904229849,-1.0985650152000008,1.0585896752159518,-1.0
439,439,BAJFINANCE,EQ,2019-02-18,2561.1,2548.05,2561.0,2512.45,2549.95,2549.45,2535.17,1154520,2926900719.0,61844,349945,30.31,2019,2,-0.454882668,No change,2607.657142857143,2587.6058823529397,2621.5071428571428,52.773882151698224,52.773882151698224,2727.0549071605387,2515.959378553747,0.05494397676653269,1.9323767637166982,-0.8205187758000008,0.9940940127362257,1.0
440,440,BAJFINANCE,EQ,2019-02-19,2549.45,2551.0,2606.95,2545.0,2565.0,2559.8,2585.02,1148339,2968474508.0,51702,243463,21.2,2019,2,0.405969915,No change,2606.0190476190483,2586.010294117646,2618.957142857143,54.94503497251194,54.94503497251194,2728.847212802167,2509.0670729121193,0.34496275970208473,2.4341846758349632,-0.4728789100000007,1.0713368954929725,1.0
441,441,BAJFINANCE,EQ,2019-02-20,2559.8,2585.0,2614.8,2571.0,2606.15,2606.15,2593.21,1038127,2692076867.0,51897,274982,26.49,2019,2,1.810688335,Positive,2605.2690476190483,2586.597058823528,2621.192857142857,53.633402541052405,53.633402541052405,2728.4596622249624,2513.9260520607527,0.8181818181818217,1.7036172695449312,0.1276445987999993,1.3679870779192016,1.0
442,442,BAJFINANCE,EQ,2019-02-21,2606.15,2610.0,2660.0,2593.05,2652.55,2654.7,2633.94,1139823,3002230329.0,51121,334836,29.38,2019,2,1.862901214,Positive,2606.2380952380954,2588.9102941176457,2623.0714285714284,54.360918916931546,54.360918916931546,2731.7932664052914,2514.349590737565,1.7126436781609127,2.58190162164246,0.35623997359999937,1.5719888345083213,-1.0
443,443,BAJFINANCE,EQ,2019-02-22,2654.7,2652.55,2674.0,2632.4,2632.4,2640.4,2652.69,825672,2190253574.0,36680,152050,18.42,2019,2,-0.538667269,Slight negative,2606.4642857142867,2591.4632352941157,2626.353571428572,53.8849931452389,53.8849931452389,2734.1235577190496,2518.583585138094,-0.45804980113476046,1.5803069442333957,0.6172019053999994,1.1732640857565502,1.0
444,444,BAJFINANCE,EQ,2019-02-25,2640.4,2639.0,2675.0,2613.75,2665.05,2657.75,2639.73,1024040,2703190062.0,50117,255636,24.96,2019,2,0.657097409,Slight positive,2609.2357142857145,2595.013235294116,2630.221428571429,54.069235224856946,54.069235224856946,2738.359899021143,2522.082958121715,0.7104964001515726,2.34337637494022,0.8395979207999995,1.013794954621109,-1.0
445,445,BAJFINANCE,EQ,2019-02-26,2657.75,2637.3,2678.0,2600.0,2660.5,2657.75,2646.35,1618996,4284426293.0,58182,335396,20.72,2019,2,0.0,No change,2618.72380952381,2598.9367647058803,2626.4000000000005,49.60847864876389,49.60847864876389,2725.616957297528,2527.1830427024734,0.7754142494217502,3.0,0.7584039377999995,1.0718033806255514,-1.0
446,446,BAJFINANCE,EQ,2019-02-27,2657.75,2670.0,2696.65,2625.0,2633.0,2642.0,2658.44,1147839,3051456296.0,61398,213870,18.63,2019,2,-0.592606528,Slight negative,2624.745238095238,2602.6823529411745,2622.5000000000005,45.65370909186742,45.65370909186742,2713.807418183735,2531.192581816266,-1.0486891385767791,2.729523809523813,0.2777449651999994,1.019535621409028,1.0
447,447,BAJFINANCE,EQ,2019-02-28,2642.0,2666.6,2667.0,2630.0,2647.2,2649.0,2647.33,1136843,3009601118.0,61702,388354,34.16,2019,2,0.264950795,No change,2627.292857142857,2606.647058823528,2618.346428571429,39.60428523959696,39.60428523959696,2697.554999050623,2539.137858092235,-0.6600165004125069,1.4068441064638784,-0.04184511860000058,0.53257998991995,1.0
448,448,BAJFINANCE,EQ,2019-03-01,2649.0,2663.3,2674.3,2640.0,2659.3,2660.75,2658.34,707094,1879699728.0,37164,172888,24.45,2019,3,0.443563609,No change,2631.383333333333,2610.0573529411745,2618.600000000001,39.882572828032494,39.882572828032494,2698.3651456560656,2538.834854343936,-0.09574587917246205,1.299242424242431,0.15460105699999943,0.4822861357159712,1.0
449,449,BAJFINANCE,EQ,2019-03-05,2660.75,2655.0,2708.35,2644.6,2696.0,2695.15,2676.32,847307,2267663200.0,51747,253792,29.95,2019,3,1.292868552,Positive,2634.5619047619048,2612.732352941175,2623.8392857142867,44.84453134727745,44.84453134727745,2713.528348408841,2534.150223019731,1.5122410546139393,2.410572487332678,0.28175528559999946,0.6878788018178309,1.0
450,450,BAJFINANCE,EQ,2019-03-06,2695.15,2715.0,2774.2,2700.0,2766.0,2766.7,2743.27,1543424,4234034087.0,65299,274461,17.78,2019,3,2.654768751,Positive,2642.764285714286,2618.5220588235275,2636.4214285714293,57.66486636753387,57.66486636753387,2751.751161306497,2521.091695836361,1.9042357274401407,2.748148148148142,0.8127090357999995,1.228307415278266,-1.0
451,451,BAJFINANCE,EQ,2019-03-07,2766.7,2774.95,2782.3,2725.0,2730.2,2734.8,2754.17,859851,2368176539.0,49281,192559,22.39,2019,3,-1.152998157,Negative,2649.011904761905,2624.3720588235274,2645.392857142858,62.65817172177318,62.65817172177318,2770.7092005864038,2520.0765136993114,-1.4468729166291154,2.1027522935779883,0.7006307099999995,1.4018952888952503,1.0
452,452,BAJFINANCE,EQ,2019-03-08,2734.8,2724.9,2779.0,2716.6,2763.3,2768.3,2750.35,1178087,3240153803.0,62091,176906,15.02,2019,3,1.224952465,Positive,2651.728571428572,2631.0014705882336,2660.192857142858,65.61714379975925,65.61714379975925,2791.4271447423766,2528.9585695433398,1.592718998862347,2.2969888831627805,0.8926310439999996,1.393019856037424,1.0
453,453,BAJFINANCE,EQ,2019-03-11,2768.3,2769.0,2807.95,2769.0,2791.0,2791.05,2792.53,1169075,3264674684.0,50495,287589,24.6,2019,3,0.821803995,Slight positive,2656.2261904761913,2636.791176470587,2677.4500000000007,66.02051545949324,66.02051545949324,2809.491030918988,2545.408969081015,0.796316359696648,1.4066449981942875,0.9682791211999996,1.3726579170563933,-1.0
454,454,BAJFINANCE,EQ,2019-03-12,2791.05,2808.8,2816.65,2745.5,2753.0,2753.05,2778.88,1385335,3849680832.0,83426,576810,41.64,2019,3,-1.3614947780000002,Negative,2658.4119047619056,2640.648529411764,2691.253571428573,59.40053568873447,59.40053568873447,2810.054642806041,2572.452500051104,-1.9848333808031897,2.5915133855399777,0.43740645519999966,1.6919011654280485,1.0
455,455,BAJFINANCE,EQ,2019-03-13,2753.05,2760.0,2837.95,2748.85,2832.0,2828.15,2797.29,1549296,4333834150.0,78322,407070,26.27,2019,3,2.72788362,Positive,2666.552380952382,2646.348529411763,2707.110714285716,64.35911022287407,64.35911022287407,2835.8289347314635,2578.3924938399678,2.4692028985507277,3.2413554759262935,0.45202942899999965,1.7160011035200542,-1.0
456,456,BAJFINANCE,EQ,2019-03-14,2828.15,2832.0,2835.0,2787.1,2814.9,2808.1,2811.64,896055,2519380609.0,43673,224141,25.01,2019,3,-0.7089440090000001,Slight negative,2675.42380952381,2651.420588235293,2718.0678571428584,67.72021799893226,67.72021799893226,2853.5082931407233,2582.627421144994,-0.8439265536723197,1.7186322701015426,0.5408402585999996,1.6210296190830016,1.0
457,457,BAJFINANCE,EQ,2019-03-15,2808.1,2818.8,2899.0,2815.0,2862.8,2860.75,2857.26,2091562,5976128977.0,75939,861194,41.17,2019,3,1.874933229,Positive,2688.290476190477,2659.102941176469,2733.8071428571443,73.62906474907119,73.62906474907119,2881.0652723552867,2586.549013359002,1.4882219384135027,2.984014209591474,0.6708364113999995,1.7130563072903309,1.0
458,458,BAJFINANCE,EQ,2019-03-18,2860.75,2872.0,2941.1,2845.0,2940.0,2929.55,2896.57,1819986,5271716850.0,82050,497502,27.34,2019,3,2.404963733,Positive,2703.545238095239,2672.9573529411755,2753.22142857143,86.70457514829927,86.70457514829927,2926.6305788680284,2579.8122782748314,2.003830083565466,3.3778558875219655,0.9874683589999996,1.8855619223990934,-1.0
459,459,BAJFINANCE,EQ,2019-03-19,2929.55,2930.0,2962.9,2910.05,2922.0,2920.9,2938.66,1480565,4350874747.0,84236,378993,25.6,2019,3,-0.29526719100000004,No change,2720.6785714285725,2684.8794117647044,2772.0178571428587,92.7299275546167,92.7299275546167,2957.4777122520923,2586.5580020336247,-0.3105802047781539,1.8161199979381766,1.2007138763999996,1.5907379947369091,-1.0
460,460,BAJFINANCE,EQ,2019-03-20,2920.9,2924.8,2934.55,2857.8,2866.0,2868.6,2890.15,1406862,4066039574.0,49364,549410,39.05,2019,3,-1.79054401,Negative,2735.8761904761914,2692.911764705881,2788.203571428573,87.94259374134228,87.94259374134228,2964.088758911257,2612.3183839458884,-1.9214989059081053,2.685632304569949,0.29702835039999975,1.7786180126204612,-1.0
461,461,BAJFINANCE,EQ,2019-03-22,2868.6,2868.0,2895.5,2816.0,2842.0,2836.65,2848.99,1250876,3563737147.0,60237,351212,28.08,2019,3,-1.113783727,Negative,2749.059523809525,2700.611764705881,2801.607142857145,78.93275584352602,78.93275584352602,2959.4726545441968,2643.741631170093,-1.0930962343096202,2.823153409090909,0.21606040679999977,1.8438790246162213,1.0
462,462,BAJFINANCE,EQ,2019-03-25,2836.65,2804.0,2862.0,2801.0,2851.0,2849.8,2838.58,1066757,3028073793.0,53129,280575,26.3,2019,3,0.463574992,No change,2760.661904761906,2707.123529411763,2815.110714285716,68.45768254512629,68.45768254512629,2952.0260793759685,2678.1953491954628,1.6333808844507909,2.1777936451267403,-0.0662112406000002,1.6210010367595433,1.0
463,463,BAJFINANCE,EQ,2019-03-26,2849.8,2860.0,2942.0,2859.0,2940.0,2934.35,2906.01,1570637,4564279825.0,71147,379383,24.15,2019,3,2.966874868,Positive,2773.978571428573,2717.120588235293,2832.1964285714307,66.02123045564856,66.02123045564856,2964.2388894827272,2700.1539676601333,2.5996503496503465,2.9031129765652324,0.04617098639999977,1.839859655789674,1.0
464,464,BAJFINANCE,EQ,2019-03-27,2934.35,2950.0,3014.15,2932.5,2943.0,2945.25,2970.99,2419656,7188779539.0,113120,482172,19.93,2019,3,0.371462164,No change,2788.495238095239,2727.1691176470576,2844.950000000001,69.54722523911558,69.54722523911558,2984.044450478233,2705.8555495217706,-0.16101694915254236,2.784313725490199,0.17951685739999976,1.8330754844444082,1.0
465,465,BAJFINANCE,EQ,2019-03-28,2945.25,2940.1,3000.0,2940.05,2993.0,2995.85,2977.68,1366945,4070327232.0,81096,437392,32.0,2019,3,1.718020542,Positive,2804.5952380952394,2735.539705882352,2863.59642857143,72.66824103756218,72.66824103756218,3008.932910646555,2718.259946496305,1.8961940070065644,2.0390809680107416,0.8812297677999996,1.5382223221824234,1.0
466,466,BAJFINANCE,EQ,2019-03-29,2995.85,3010.0,3034.95,2965.6,3020.5,3025.0,3011.8,1734853,5225024838.0,103244,601988,34.7,2019,3,0.973012668,Slight positive,2822.0833333333344,2745.1985294117635,2881.9321428571448,78.89217472927982,78.89217472927982,3039.716492315704,2724.147793398585,0.4983388704318937,2.3384812516859967,1.2985890467999996,1.0749317498496314,-1.0
467,467,BAJFINANCE,EQ,2019-04-01,3025.0,3030.2,3046.4,2991.0,2995.0,3001.45,3024.05,1109000,3353666437.0,67109,325377,29.34,2019,4,-0.7785123970000001,Slight negative,2839.200000000001,2753.854411764705,2896.9607142857153,80.27578468717445,80.27578468717445,3057.512283660064,2736.4091449113666,-0.9487822585967923,1.8522233366766998,1.0501715689999997,1.4080535134609677,1.0
468,468,BAJFINANCE,EQ,2019-04-02,3001.45,3024.8,3077.0,2998.35,3073.0,3055.2,3027.29,1136238,3439720570.0,53912,244406,21.51,2019,4,1.790801113,Positive,2858.5428571428583,2765.5602941176453,2918.542857142857,79.21875957202684,79.21875957202684,3076.980376286911,2760.105337998804,1.0050251256281286,2.623109376823923,0.814956818,1.0640264889427455,-1.0
469,469,BAJFINANCE,EQ,2019-04-03,3055.2,3073.0,3089.0,3038.15,3046.0,3046.0,3069.19,1052752,3231095874.0,64587,302581,28.74,2019,4,-0.301125949,No change,2876.8880952380955,2778.0367647058806,2934.1035714285717,81.46141480263564,81.46141480263564,3097.026401033843,2771.1807418233007,-0.8786202408070289,1.673715912644205,0.6804391953999999,1.171226681454675,-1.0
470,470,BAJFINANCE,EQ,2019-04-04,3046.0,3060.0,3065.0,3017.45,3044.0,3039.45,3043.42,772776,2351883876.0,44516,172919,22.38,2019,4,-0.215036113,No change,2893.2833333333338,2791.239705882352,2950.628571428572,77.29335655172234,77.29335655172234,3105.2152845320165,2796.041858325127,-0.6715686274509863,1.5758338994846701,0.29382786439999986,1.0565329062858348,1.0
471,471,BAJFINANCE,EQ,2019-04-05,3039.45,3048.0,3125.0,3046.1,3123.0,3114.2,3093.63,1244408,3849737046.0,59941,320917,25.79,2019,4,2.459326523,Positive,2909.8309523809526,2806.092647058822,2968.732142857143,84.0121433693677,84.0121433693677,3136.756429595878,2800.707856118407,2.1719160104986814,2.5901973014674535,0.5910906353999998,1.4362550083553587,-1.0
472,472,BAJFINANCE,EQ,2019-04-08,3114.2,3123.0,3130.0,3018.0,3021.0,3024.1,3055.6,1642189,5017878950.0,78395,598983,36.47,2019,4,-2.893198895,Negative,2923.607142857143,2819.7102941176454,2975.485714285714,84.41943457560373,84.41943457560373,3144.324583436921,2806.6468451345067,-3.166826769132248,3.7110669317428764,0.16815333579999994,2.0988922712013163,-1.0
473,473,BAJFINANCE,EQ,2019-04-09,3024.1,3016.55,3049.1,2979.45,3010.6,3008.7,3009.43,1733324,5216313973.0,77367,592390,34.18,2019,4,-0.509242419,Slight negative,2935.054761904762,2833.217647058822,2981.7571428571423,83.30633427098466,83.30633427098466,3148.3698113991118,2815.144474315173,-0.2602310586597392,2.3376797731124905,-0.2918553706000001,1.8966572050837518,-1.0
474,474,BAJFINANCE,EQ,2019-04-10,3008.7,3011.1,3037.0,2986.0,2997.45,2998.35,3009.65,994899,2994300477.0,49654,325521,32.72,2019,4,-0.344002393,No change,2944.9261904761897,2846.116176470587,2991.0249999999987,76.70501375147569,76.70501375147569,3144.4350275029506,2837.614972497048,-0.4234332968018333,1.707970529135968,-0.3004306594000001,1.8968065204980538,1.0
475,475,BAJFINANCE,EQ,2019-04-11,2998.35,3008.0,3055.0,2992.0,3037.1,3047.85,3022.74,1016712,3073259403.0,53915,274857,27.03,2019,4,1.650907999,Positive,2958.9642857142853,2859.107352941176,3006.1107142857136,63.66916044488811,63.66916044488811,3133.4490351754903,2878.772393395937,1.3248005319148906,2.105614973262032,0.0727581629999999,2.0913859489705438,-1.0
476,476,BAJFINANCE,EQ,2019-04-12,3047.85,3052.0,3062.0,3001.3,3012.0,3008.8,3030.2,1048138,3176069482.0,51603,331975,31.67,2019,4,-1.281231032,Negative,2967.566666666666,2869.5220588235284,3017.467857142856,45.121471126194976,45.121471126194976,3107.710799395247,2927.2249148904657,-1.4154652686762719,2.0224569353280186,-0.6753533480000001,1.6458132327952522,1.0
477,477,BAJFINANCE,EQ,2019-04-15,3008.8,3028.6,3033.0,3001.95,3022.0,3022.25,3019.95,651634,1967903039.0,34056,164586,25.26,2019,4,0.447022069,No change,2977.764285714285,2880.75294117647,3023.746428571428,38.25995830289542,38.25995830289542,3100.266345177219,2947.226511965637,-0.20966783332232414,1.034327687003454,-0.007309155200000195,1.111786543996307,1.0
478,478,BAJFINANCE,EQ,2019-04-16,3022.25,3018.0,3057.3,3018.0,3025.45,3032.5,3038.8,1021478,3104064353.0,57761,372648,36.48,2019,4,0.339151295,No change,2985.942857142857,2891.7749999999987,3029.9785714285713,30.885518851460265,30.885518851460265,3091.7496091314915,2968.20753372565,0.4804506295559973,1.3021868787276403,0.1623695875999998,1.0803264253337892,-1.0
479,479,BAJFINANCE,EQ,2019-04-18,3032.5,3038.7,3046.0,2995.0,3015.0,3014.45,3016.5,658826,1987348287.0,37851,143117,21.72,2019,4,-0.595218467,Slight negative,2989.9857142857136,2902.2661764705877,3031.3071428571416,29.681079554408328,29.681079554408328,3090.6693019659588,2971.9449837483253,-0.7980386349425742,1.702838063439065,0.11212637279999979,1.1150477473707778,-1.0
480,480,BAJFINANCE,EQ,2019-04-22,3014.45,3010.0,3010.0,2975.0,2986.0,2991.25,2989.68,662157,1979635132.0,40610,199087,30.07,2019,4,-0.7696263000000001,Slight negative,2993.335714285713,2912.538235294117,3028.8964285714283,31.5448366144382,31.5448366144382,3091.9861018003044,2965.8067553425512,-0.6229235880398671,1.1764705882352942,-0.3719804870000002,0.7434997545390866,1.0
481,481,BAJFINANCE,EQ,2019-04-23,2991.25,2992.0,3058.5,2987.05,3037.1,3035.05,3029.12,991968,3004793962.0,44445,158516,15.98,2019,4,1.46427079,Positive,3001.261904761904,2923.892647058823,3031.2964285714284,30.55879241649897,30.55879241649897,3092.4140134044264,2970.1788437384307,1.438836898395728,2.3919920992283297,0.1771198773999998,0.9012066477477567,1.0
482,482,BAJFINANCE,EQ,2019-04-24,3035.05,3035.0,3099.0,3032.0,3089.4,3093.05,3066.82,990580,3037933480.0,47446,234821,23.71,2019,4,1.911006408,Positive,3013.471428571427,2936.607352941176,3034.0,34.28355739550578,34.28355739550578,3102.567114791012,2965.432885208989,1.9126853377265298,2.2097625329815305,0.46991674519999976,1.1993288713669372,-1.0
483,483,BAJFINANCE,EQ,2019-04-25,3093.05,3099.8,3114.4,3072.65,3081.95,3081.0,3093.19,1240564,3837301280.0,50358,479143,38.62,2019,4,-0.389583098,No change,3024.4809523809504,2947.9558823529405,3036.5,36.43456727211565,36.43456727211565,3109.3691345442307,2963.6308654557693,-0.6064907413381566,1.358761980700698,0.32416986659999975,1.2618427577519085,1.0
484,484,BAJFINANCE,EQ,2019-04-26,3081.0,3089.0,3105.0,3045.0,3092.0,3096.85,3075.89,613807,1888004533.0,31537,113148,18.43,2019,4,0.5144433629999999,Slight positive,3032.2190476190467,2957.6661764705877,3040.6,39.86061290970176,39.86061290970176,3120.3212258194035,2960.8787741805963,0.25412754936872484,1.9704433497536946,0.5461022325999998,1.152567546962484,-1.0
485,485,BAJFINANCE,EQ,2019-04-30,3096.85,3092.0,3120.0,3040.0,3100.0,3095.95,3074.66,900968,2770174608.0,47594,317545,35.24,2019,4,-0.029061789,No change,3039.395238095237,2968.288235294117,3039.296428571429,37.49683301643431,37.49683301643431,3114.290094604297,2964.3027625385607,0.12774902975419852,2.631578947368421,0.6942151347999997,0.9751452100199325,1.0
486,486,BAJFINANCE,EQ,2019-05-02,3095.95,3095.0,3148.95,3060.0,3122.7,3131.75,3121.56,895830,2796387391.0,48625,187815,20.97,2019,5,1.156349424,Positive,3045.866666666665,2978.9779411764703,3046.985714285715,44.52064529116214,44.52064529116214,3136.027004868038,2957.9444237033904,1.1873990306946687,2.9068627450980333,0.6326308615999998,0.9226662449282921,-1.0
487,487,BAJFINANCE,EQ,2019-05-03,3131.75,3130.1,3165.0,3102.3,3110.9,3111.85,3135.44,730728,2291151907.0,36365,138494,18.95,2019,5,-0.635427477,Slight negative,3050.0023809523796,2988.413235294117,3054.3535714285717,46.20083858830213,46.20083858830213,3146.755248605176,2961.9518942519676,-0.5830484649052746,2.0210811333526677,0.12334408459999979,0.7214767502221668,-1.0
488,488,BAJFINANCE,EQ,2019-05-06,3111.85,3066.0,3094.0,3026.0,3041.2,3034.3,3065.33,966487,2962597748.0,60723,331084,34.26,2019,5,-2.492086701,Negative,3051.5666666666657,2996.685294117647,3056.921428571429,43.78457628980469,43.78457628980469,3144.490581151038,2969.35227599182,-1.0339204174820553,2.247191011235955,-0.29715663600000014,1.3942197122345188,-1.0
489,489,BAJFINANCE,EQ,2019-05-07,3034.3,3052.9,3069.8,3007.6,3023.0,3017.05,3041.32,970264,2950885672.0,56586,233523,24.07,2019,5,-0.5685001479999999,Slight negative,3049.7499999999986,3002.2411764705876,3054.721428571429,45.03147495099781,45.03147495099781,3144.7843784734255,2964.6584786694343,-1.174293294899928,2.06809416145765,-0.5137453382000001,1.3186900543207178,-1.0
490,490,BAJFINANCE,EQ,2019-05-08,3017.05,3012.0,3017.0,2900.0,2910.0,2921.3,2969.3,1155023,3429605155.0,70959,375292,32.49,2019,5,-3.17362987,Among top losers,3043.8119047619043,3005.570588235294,3048.471428571429,56.505590990497815,56.505590990497815,3161.482610552425,2935.460246590433,-3.0112881806108835,4.0344827586206895,-1.1426589544000003,1.718878975807525,1.0
